# t 	 Sigma_L 	 Sigma_R 	 ILR 
6.291	4.280000000000002	6.459999999999999	-1.6345259447065046
6.292	4.280000000000002	6.459999999999999	-1.634511793990307
6.293	4.280000000000002	6.459999999999999	-1.634494930693217
6.2940000000000005	4.280000000000002	6.459999999999999	-1.6344753548152333
6.295	4.280000000000002	6.4799999999999995	-1.591177401433863
6.296	4.280000000000002	6.4799999999999995	-1.5911624189627644
6.297	4.280000000000002	6.4799999999999995	-1.5911450469276505
6.298	4.280000000000002	6.4799999999999995	-1.5911252853285218
6.299	4.280000000000002	6.4799999999999995	-1.5911031341653767
6.3	4.280000000000002	6.4799999999999995	-1.591078593438217
6.301	4.280000000000002	6.4799999999999995	-1.5910516631470424
6.3020000000000005	4.280000000000002	6.4799999999999995	-1.591022343291852
6.303	4.280000000000002	6.4799999999999995	-1.590990633872646
6.304	4.280000000000002	6.4799999999999995	-1.5909565348894257
6.305	4.280000000000002	6.4799999999999995	-1.5909200463421895
6.306	4.280000000000002	6.4799999999999995	-1.5908811682309378
6.307	4.280000000000002	6.4799999999999995	-1.590839900555672
6.308	4.280000000000002	6.4799999999999995	-1.5907962433163898
6.309	4.280000000000002	6.4799999999999995	-1.5907501965130924
6.3100000000000005	4.280000000000002	6.4799999999999995	-1.5907017601457798
6.311	4.280000000000002	6.4799999999999995	-1.5906509342144517
6.312	4.280000000000002	6.4799999999999995	-1.5905977187191087
6.313	4.280000000000002	6.4799999999999995	-1.5905421136597502
6.314	4.280000000000002	6.4799999999999995	-1.5904841190363765
6.315	4.280000000000002	6.4799999999999995	-1.5904237348489871
6.316	4.280000000000002	6.4799999999999995	-1.590360961097583
6.317	4.280000000000002	6.4799999999999995	-1.590295797782164
6.3180000000000005	4.280000000000002	6.4799999999999995	-1.590228244902729
6.319	4.280000000000002	6.4799999999999995	-1.5901583024592787
6.32	4.280000000000002	6.4799999999999995	-1.5900859704518133
6.321	4.280000000000002	6.4799999999999995	-1.5900112488803324
6.322	4.280000000000002	6.4799999999999995	-1.5899341377448373
6.323	4.280000000000002	6.4799999999999995	-1.5898546370453261
6.324	4.280000000000002	6.4799999999999995	-1.5897727467817997
6.325	4.280000000000002	6.4799999999999995	-1.5896884669542577
6.3260000000000005	4.280000000000002	6.4799999999999995	-1.5896017975627004
6.327	4.280000000000002	6.4799999999999995	-1.5895127386071293
6.328	4.280000000000002	6.4799999999999995	-1.5894212900875409
6.329	4.280000000000002	6.5	-1.5368503868561203
6.33	4.280000000000002	6.5	-1.5368249697521603
6.331	4.280000000000002	6.5	-1.5367968400673064
6.332	4.280000000000002	6.5	-1.5367659978015584
6.333	4.280000000000002	6.5	-1.536732442954919
6.3340000000000005	4.280000000000002	6.5	-1.5366961755273847
6.335	4.280000000000002	6.5	-1.5366571955189574
6.336	4.280000000000002	6.5	-1.5366155029296364
6.337	4.280000000000002	6.5	-1.536571097759423
6.338	4.280000000000002	6.5	-1.536523980008315
6.339	4.280000000000002	6.5	-1.5364741496763141
6.34	4.280000000000002	6.5	-1.5364216067634195
6.341	4.280000000000002	6.5	-1.5363663512696315
6.3420000000000005	4.280000000000002	6.5	-1.5363083831949504
6.343	4.280000000000002	6.5	-1.536247702539375
6.344	4.280000000000002	6.5	-1.5361843093029075
6.345	4.300000000000002	6.5	-1.5414929200387775
6.346	4.300000000000002	6.5	-1.5415363634929231
6.347	4.320000000000002	6.5	-1.5653758500637707
6.348	4.320000000000002	6.5	-1.5653357443556786
6.349	4.320000000000002	6.5	-1.565292926066694
6.3500000000000005	4.320000000000002	6.5	-1.5652473951968155
6.351	4.320000000000002	6.5200000000000005	-1.5807348341973166
6.352	4.320000000000002	6.5200000000000005	-1.5807839179022927
6.353	4.320000000000002	6.5200000000000005	-1.5808306120432543
6.354	4.320000000000002	6.5200000000000005	-1.5808749166201994
6.355	4.320000000000002	6.5200000000000005	-1.5809168316331297
6.356	4.320000000000002	6.5200000000000005	-1.580956357082045
6.357	4.320000000000002	6.5200000000000005	-1.5809934929669445
6.3580000000000005	4.320000000000002	6.5200000000000005	-1.5810282392878292
6.359	4.320000000000002	6.5200000000000005	-1.5810605960446984
6.36	4.320000000000002	6.5200000000000005	-1.5810905632375523
6.361	4.320000000000002	6.5200000000000005	-1.581118140866391
6.362	4.320000000000002	6.540000000000001	-1.5723683149417298
6.363	4.320000000000002	6.540000000000001	-1.5724872987839846
6.364	4.320000000000002	6.540000000000001	-1.5726042160791014
6.365	4.320000000000002	6.540000000000001	-1.572719066827082
6.3660000000000005	4.320000000000002	6.540000000000001	-1.5728318510279247
6.367	4.320000000000002	6.540000000000001	-1.5729425686816307
6.368	4.320000000000002	6.540000000000001	-1.5730512197881992
6.369	4.320000000000002	6.540000000000001	-1.5731578043476317
6.37	4.320000000000002	6.540000000000001	-1.5732623223599262
6.371	4.320000000000002	6.560000000000001	-1.6497911155189897
6.372	4.320000000000002	6.560000000000001	-1.6496757010080922
6.373	4.320000000000002	6.560000000000001	-1.64955789693318
6.3740000000000006	4.320000000000002	6.560000000000001	-1.6494377032942518
6.375	4.320000000000002	6.560000000000001	-1.6493151200913088
6.376	4.340000000000002	6.560000000000001	-1.5933284932948997
6.377	4.340000000000002	6.560000000000001	-1.5932306591192613
6.378	4.340000000000002	6.560000000000001	-1.5931307583964853
6.3790000000000004	4.340000000000002	6.560000000000001	-1.593028791126573
6.38	4.340000000000002	6.560000000000001	-1.592924757309522
6.381	4.340000000000002	6.560000000000001	-1.5928186569453349
6.382000000000001	4.340000000000002	6.580000000000001	-1.6083500559221937
6.383	4.340000000000002	6.580000000000001	-1.6082391162452474
6.384	4.360000000000002	6.580000000000001	-1.5376976077730933
6.385	4.360000000000002	6.580000000000001	-1.5374340247442417
6.386	4.360000000000002	6.580000000000001	-1.5371683751682546
6.3870000000000005	4.360000000000002	6.580000000000001	-1.5369006590451288
6.388	4.360000000000002	6.580000000000001	-1.536630876374867
6.389	4.360000000000002	6.580000000000001	-1.536359027157467
6.390000000000001	4.360000000000002	6.580000000000001	-1.5360851113929304
6.391	4.360000000000002	6.580000000000001	-1.5358091290812566
6.392	4.360000000000002	6.580000000000001	-1.5355310802224462
6.393	4.360000000000002	6.600000000000001	-1.5513965523294069
6.394	4.360000000000002	6.600000000000001	-1.5511317342755058
6.3950000000000005	4.360000000000002	6.600000000000001	-1.5508651726913458
6.396	4.360000000000002	6.600000000000001	-1.5505968675769273
6.397	4.360000000000002	6.620000000000001	-1.631075414004956
6.398000000000001	4.360000000000002	6.620000000000001	-1.630651521826641
6.399	4.360000000000002	6.620000000000001	-1.6302255631011882
6.4	4.360000000000002	6.620000000000001	-1.6297975378285983
6.401	4.360000000000002	6.620000000000001	-1.629367446008871
6.402	4.360000000000002	6.620000000000001	-1.6289352876420065
6.4030000000000005	4.360000000000002	6.620000000000001	-1.6285010627280059
6.404	4.360000000000002	6.620000000000001	-1.628064771266867
6.405	4.360000000000002	6.620000000000001	-1.627626413258591
6.406	4.360000000000002	6.620000000000001	-1.627185988703179
6.407	4.360000000000002	6.620000000000001	-1.626743497600629
6.408	4.360000000000002	6.620000000000001	-1.6262989399509415
6.409	4.360000000000002	6.620000000000001	-1.6258523157541176
6.41	4.360000000000002	6.620000000000001	-1.6254036250101564
6.4110000000000005	4.360000000000002	6.620000000000001	-1.624952867719058
6.412	4.360000000000002	6.620000000000001	-1.6245000438808221
6.413	4.360000000000002	6.620000000000001	-1.6240451534954485
6.414	4.380000000000002	6.620000000000001	-1.6362046826004184
6.415	4.380000000000002	6.620000000000001	-1.6359934997479
6.416	4.380000000000002	6.620000000000001	-1.6357805733651232
6.417	4.380000000000002	6.620000000000001	-1.6355659034520869
6.418	4.380000000000002	6.620000000000001	-1.6353494900087913
6.4190000000000005	4.380000000000002	6.620000000000001	-1.6351313330352375
6.42	4.380000000000002	6.620000000000001	-1.6349114325314245
6.421	4.380000000000002	6.620000000000001	-1.6346897884973528
6.422	4.380000000000002	6.640000000000001	-1.6666671628515395
6.423	4.380000000000002	6.640000000000001	-1.6665270826618837
6.424	4.380000000000002	6.640000000000001	-1.6663849359250908
6.425	4.380000000000002	6.640000000000001	-1.6662407226411613
6.426	4.380000000000002	6.640000000000001	-1.6660944428100941
6.4270000000000005	4.380000000000002	6.640000000000001	-1.6659460964318895
6.428	4.380000000000002	6.640000000000001	-1.665795683506548
6.429	4.380000000000002	6.640000000000001	-1.6656432040340685
6.43	4.380000000000002	6.640000000000001	-1.6654886580144534
6.431	4.380000000000002	6.640000000000001	-1.6653320454477005
6.432	4.380000000000002	6.660000000000001	-1.6787231481824563
6.433	4.380000000000002	6.660000000000001	-1.6785627999174693
6.434	4.380000000000002	6.660000000000001	-1.678400062088467
6.4350000000000005	4.380000000000002	6.660000000000001	-1.6782349346954482
6.436	4.380000000000002	6.660000000000001	-1.6780674177384158
6.437	4.380000000000002	6.660000000000001	-1.6778975112173682
6.438	4.380000000000002	6.660000000000001	-1.6777252151323045
6.439	4.380000000000002	6.660000000000001	-1.6775505294832258
6.44	4.400000000000002	6.660000000000001	-1.686964718980517
6.441	4.400000000000002	6.660000000000001	-1.6867785131941135
6.442	4.400000000000002	6.660000000000001	-1.6865895948268168
6.4430000000000005	4.400000000000002	6.660000000000001	-1.6863979638786268
6.444	4.400000000000002	6.660000000000001	-1.686203620349542
6.445	4.400000000000002	6.660000000000001	-1.6860065642395652
6.446	4.400000000000002	6.660000000000001	-1.6858067955486946
6.447	4.400000000000002	6.660000000000001	-1.6856043142769308
6.448	4.400000000000002	6.660000000000001	-1.6853991204242733
6.449	4.400000000000002	6.680000000000001	-1.7016930200508469
6.45	4.400000000000002	6.680000000000001	-1.7015632000384069
6.4510000000000005	4.400000000000002	6.680000000000001	-1.7014303444281953
6.452	4.400000000000002	6.680000000000001	-1.7012944532202123
6.453	4.400000000000002	6.680000000000001	-1.7011555264144578
6.454	4.400000000000002	6.680000000000001	-1.7010135640109323
6.455	4.400000000000002	6.680000000000001	-1.7008685660096343
6.456	4.400000000000002	6.680000000000001	-1.7007205324105654
6.457	4.400000000000002	6.680000000000001	-1.7005694632137234
6.458	4.400000000000002	6.680000000000001	-1.700415358419112
6.4590000000000005	4.400000000000002	6.680000000000001	-1.7002582180267274
6.46	4.400000000000002	6.680000000000001	-1.7000980420365719
6.461	4.400000000000002	6.680000000000001	-1.699934830448645
6.462	4.400000000000002	6.680000000000001	-1.699768583262946
6.463	4.400000000000002	6.680000000000001	-1.6995993004794756
6.464	4.400000000000002	6.680000000000001	-1.6994269820982348
6.465	4.400000000000002	6.680000000000001	-1.6992516281192207
6.466	4.400000000000002	6.7	-1.7136039453280025
6.4670000000000005	4.420000000000002	6.7	-1.6568699853135118
6.468	4.420000000000002	6.7	-1.6567056426501419
6.469	4.420000000000002	6.7	-1.656538264389
6.47	4.420000000000002	6.7	-1.6563678505300863
6.471	4.420000000000002	6.7	-1.656194401073402
6.472	4.420000000000002	6.7	-1.6560179160189457
6.473	4.420000000000002	6.7	-1.6558383953667182
6.474	4.420000000000002	6.7	-1.6556558391167178
6.4750000000000005	4.420000000000002	6.7	-1.6554702472689473
6.476	4.420000000000002	6.7	-1.6552816198234046
6.477	4.420000000000002	6.7	-1.6550899567800903
6.478	4.420000000000002	6.7	-1.6548952581390042
6.479	4.420000000000002	6.72	-1.6563089318376063
6.48	4.420000000000002	6.72	-1.656145839439685
6.481	4.420000000000002	6.72	-1.6559800344608702
6.482	4.420000000000002	6.72	-1.6558115169011627
6.4830000000000005	4.420000000000002	6.72	-1.655640286760561
6.484	4.420000000000002	6.72	-1.6554663440390665
6.485	4.420000000000002	6.72	-1.6552896887366773
6.486	4.420000000000002	6.72	-1.6551103208533957
6.487	4.420000000000002	6.72	-1.654928240389221
6.488	4.420000000000002	6.72	-1.6547434473441525
6.489	4.420000000000002	6.72	-1.65455594171819
6.49	4.420000000000002	6.72	-1.654365723511335
6.4910000000000005	4.420000000000002	6.72	-1.6541727927235863
6.492	4.420000000000002	6.72	-1.6539771493549442
6.493	4.420000000000002	6.72	-1.6537787934054078
6.494	4.420000000000002	6.72	-1.6535777248749788
6.495	4.420000000000002	6.72	-1.6533739437636559
6.496	4.420000000000002	6.72	-1.6531674500714402
6.497	4.420000000000002	6.72	-1.6529582437983312
6.498	4.420000000000002	6.72	-1.6527463249443277
6.4990000000000006	4.420000000000002	6.72	-1.6525316935094319
6.5	4.420000000000002	6.72	-1.6523143494936419
6.501	4.420000000000002	6.72	-1.6520942928969586
6.502	4.420000000000002	6.72	-1.6518715237193822
6.503	4.420000000000002	6.72	-1.651646041960913
6.5040000000000004	4.420000000000002	6.72	-1.651417847621549
6.505	4.420000000000002	6.72	-1.6511869407012922
6.506	4.420000000000002	6.72	-1.650953321200142
6.507000000000001	4.420000000000002	6.72	-1.6507169891180977
6.508	4.420000000000002	6.72	-1.6504779444551607
6.509	4.420000000000002	6.76	-1.7646178585720682
6.51	4.440000000000002	6.76	-1.7380798861144209
6.511	4.440000000000002	6.76	-1.7378249779733719
6.5120000000000005	4.440000000000002	6.78	-1.7294797766599177
6.513	4.440000000000002	6.78	-1.7292363196662641
6.514	4.440000000000002	6.78	-1.72898950405796
6.515000000000001	4.440000000000002	6.78	-1.7287393298350073
6.516	4.440000000000002	6.78	-1.7284857969974048
6.517	4.440000000000002	6.8	-1.7766623377932673
6.518	4.440000000000002	6.8	-1.776312629527857
6.519	4.440000000000002	6.8	-1.7759598856646759
6.5200000000000005	4.440000000000002	6.8	-1.7756041062037224
6.521	4.440000000000002	6.8	-1.7752452911449979
6.522	4.440000000000002	6.8	-1.7748834404885019
6.523000000000001	4.440000000000002	6.8	-1.7745185542342339
6.524	4.440000000000002	6.8	-1.7741506323821947
6.525	4.440000000000002	6.8	-1.773779674932383
6.526	4.460000000000002	6.8	-1.7048770087316132
6.527	4.460000000000002	6.8	-1.7044638181036997
6.5280000000000005	4.460000000000002	6.8	-1.7040479148948935
6.529	4.460000000000002	6.8	-1.7036292991051936
6.53	4.460000000000002	6.8	-1.7032079707345988
6.531	4.460000000000002	6.819999999999999	-1.7620880771635585
6.532	4.460000000000002	6.819999999999999	-1.7615247375121283
6.533	4.460000000000002	6.819999999999999	-1.760958362262927
6.534	4.460000000000002	6.819999999999999	-1.7603889514159536
6.535	4.460000000000002	6.819999999999999	-1.7598165049712087
6.5360000000000005	4.460000000000002	6.839999999999999	-1.7522984567074447
6.537	4.460000000000002	6.839999999999999	-1.7517226649035116
6.538	4.460000000000002	6.839999999999999	-1.751144160518684
6.539	4.460000000000002	6.839999999999999	-1.750562943552963
6.54	4.460000000000002	6.839999999999999	-1.7499790140063487
6.541	4.460000000000002	6.839999999999999	-1.7493923718788424
6.542	4.460000000000002	6.839999999999999	-1.7488030171704405
6.543	4.460000000000002	6.839999999999999	-1.748210949881147
6.5440000000000005	4.460000000000002	6.839999999999999	-1.747616170010959
6.545	4.460000000000002	6.839999999999999	-1.747018677559878
6.546	4.460000000000002	6.839999999999999	-1.746418472527903
6.547	4.460000000000002	6.839999999999999	-1.7458155549150356
6.548	4.460000000000002	6.839999999999999	-1.7452099247212742
6.549	4.460000000000002	6.839999999999999	-1.744601581946619
6.55	4.460000000000002	6.839999999999999	-1.743990526591071
6.551	4.460000000000002	6.839999999999999	-1.7433767586546294
6.5520000000000005	4.460000000000002	6.839999999999999	-1.7427602781372944
6.553	4.460000000000002	6.839999999999999	-1.7421410850390664
6.554	4.480000000000002	6.839999999999999	-1.7468041593351793
6.555	4.480000000000002	6.8599999999999985	-1.7052063749922186
6.556	4.480000000000002	6.8599999999999985	-1.7047899027251792
6.557	4.480000000000002	6.8599999999999985	-1.7043713639110027
6.558	4.480000000000002	6.8599999999999985	-1.7039507585496891
6.559	4.480000000000002	6.8599999999999985	-1.7035280866412383
6.5600000000000005	4.480000000000002	6.8599999999999985	-1.703103348185651
6.561	4.480000000000002	6.8599999999999985	-1.7026765431829256
6.562	4.480000000000002	6.8599999999999985	-1.7022476716330637
6.563	4.480000000000002	6.8599999999999985	-1.7018167335360639
6.564	4.480000000000002	6.8599999999999985	-1.7013837288919282
6.565	4.480000000000002	6.8599999999999985	-1.700948657700654
6.566	4.480000000000002	6.8599999999999985	-1.7005115199622438
6.567	4.480000000000002	6.8599999999999985	-1.7000723156766955
6.5680000000000005	4.480000000000002	6.8599999999999985	-1.69963104484401
6.569	4.480000000000002	6.8599999999999985	-1.6991877074641883
6.57	4.480000000000002	6.8599999999999985	-1.6987423035372287
6.571	4.480000000000002	6.8599999999999985	-1.6982948330631324
6.572	4.480000000000002	6.8599999999999985	-1.697845296041899
6.573	4.480000000000002	6.8599999999999985	-1.697393692473528
6.574	4.480000000000002	6.8599999999999985	-1.6969400223580202
6.575	4.480000000000002	6.8599999999999985	-1.696484285695375
6.5760000000000005	4.480000000000002	6.8599999999999985	-1.6960264824855928
6.577	4.480000000000002	6.8599999999999985	-1.6955666127286737
6.578	4.480000000000002	6.8599999999999985	-1.6951046764246167
6.579	4.480000000000002	6.8599999999999985	-1.694640673573423
6.58	4.480000000000002	6.8599999999999985	-1.6941746041750931
6.581	4.480000000000002	6.8599999999999985	-1.693706468229625
6.582	4.480000000000002	6.879999999999999	-1.736206008451204
6.583	4.480000000000002	6.879999999999999	-1.7357789488760818
6.5840000000000005	4.480000000000002	6.879999999999999	-1.7353494997369445
6.585	4.480000000000002	6.879999999999999	-1.7349176610337924
